countryCode,plantName,eprtrFacilityID
"IT","ROQUETTE ITALIA S.p.A.",
"IT","ROSELECTRA S.p.A.","27075"
"IT","ROSEN ROSIGNANO ENERGIA S.p.A.","5160"
"IT","ROSEN ROSIGNANO ENERGIA S.p.A.","5160"
"IT","S.A.R.P.O.M. srl","103"
"IT","S.A.R.P.O.M. srl","103"
"IT","S.A.R.P.O.M. srl","103"
"IT","S.A.R.P.O.M. srl","103"
"IT","S.A.R.P.O.M. srl","103"
"IT","S.A.R.P.O.M. srl","103"
"IT","S.A.R.P.O.M. srl","103"
"IT","S.E.F. s.r.l. - Società EniPower Ferrara","5031"
"IT","S.E.F. s.r.l. - Società EniPower Ferrara","5031"
"IT","S.E.F. s.r.l. - Società EniPower Ferrara","5031"
"IT","SARAS S.p.A.","7506"
"IT","SARAS S.p.A.","7506"
"IT","SASOL Italy  S.p.A.","7370"
"IT","SASOL Italy  S.p.A.","7370"
"IT","SASOL Italy  S.p.A.","7370"
"IT","SASOL Italy  S.p.A.","7370"
"IT","SASOL Italy  S.p.A.","7370"
"IT","SASOL Italy  S.p.A.","7370"
"IT","Scarlino Energia S.r.l.",
"IT","SET S.P.A.","27068"
"IT","SICET - Società Italiana Centrali ElettroTermiche S.r.l.","200502"
"IT","Snam Rete Gas S.p.a.","117418"
"IT","Snam Rete Gas S.p.a.","27316"
"IT","Snam Rete Gas S.p.a.","27316"
"IT","Snam Rete Gas S.p.a.","27316"
"IT","Snam Rete Gas S.p.a.","27316"
"IT","Snam Rete Gas S.p.a.","27320"
"IT","Snam Rete Gas S.p.a.","1418"
"IT","Snam Rete Gas S.p.a.","1418"
"IT","Snam Rete Gas S.p.a.","27318"
"IT","Snam Rete Gas S.p.a.","27318"
"IT","Snam Rete Gas S.p.a.","27317"
"IT","Snam Rete Gas S.p.a.","27318"
"IT","Snam Rete Gas S.p.a.","7347"
"IT","Snam Rete Gas S.p.a.","7347"
"IT","Snam Rete Gas S.p.a.","7347"
"IT","Snam Rete Gas S.p.a.","1418"
"IT","Snam Rete Gas S.p.a.","7347"
"IT","Snam Rete Gas S.p.a.","27318"
"IT","Snam Rete Gas S.p.a.","27320"
"IT","Snam Rete Gas S.p.a.","27322"
"IT","Snam Rete Gas S.p.a.","27322"
"IT","Snam Rete Gas S.p.a.","27322"
"IT","Snam Rete Gas S.p.a.","27321"
"IT","Snam Rete Gas S.p.a.","27321"
"IT","Snam Rete Gas S.p.a.","27321"
"IT","Snam Rete Gas S.p.a.","27321"
"IT","Snam Rete Gas S.p.a.","27317"
"IT","Snam Rete Gas S.p.a.","27317"
"IT","Snam Rete Gas S.p.a.","27317"
"IT","Snam Rete Gas S.p.a.","7347"
"IT","SOLVAY CHIMICA ITALIA S.P.A.","5150"
"IT","SOLVAY CHIMICA ITALIA S.P.A.","5150"
"IT","Sorgenia Power Spa","191625"
"IT","Sorgenia Power Spa","191625"
"IT","Sorgenia Power Spa","27066"
"IT","Sorgenia Power Spa","27066"
"IT","Sorgenia Power Spa","191881"
"IT","Sorgenia Power Spa","191881"
"IT","Sorgenia Puglia Spa","159035"
"IT","Sorgenia Puglia Spa","159035"
"IT","Stogit. S.p.A.","422"
"IT","Stogit. S.p.A.","4990"
"IT","Stogit. S.p.A.","423"
"IT","Stogit. S.p.A.","4990"
"IT","Stogit. S.p.A.","6553"
"IT","Stogit. S.p.A.","423"
"IT","Stogit. S.p.A.","422"
"IT","Stogit. S.p.A.","6553"
"IT","TAMOIL RAFFINAZIONE S.p.A.",
"IT","TAMOIL RAFFINAZIONE S.p.A.",
"IT","TAMOIL RAFFINAZIONE S.p.A.",
"IT","TAMOIL RAFFINAZIONE S.p.A.",
"IT","TAMOIL RAFFINAZIONE S.p.A.",
"IT","Tampieri Energie Srl","5068"
"IT","TARANTO ENERGIA S.R.L.","176967"
"IT","TARANTO ENERGIA S.R.L.","176967"
"IT","TARANTO ENERGIA S.R.L.","176967"
"IT","TARANTO ENERGIA S.R.L.","176967"
"IT","TARANTO ENERGIA S.R.L.","176967"
"IT","TARANTO ENERGIA S.R.L.","176967"
"IT","TERMICA CELANO S.p.A.","6544"
"IT","TERMICA COLLEFERRO S.p.A.","191759"
"IT","Termica Cologno srl","326"
"IT","Termica Milazzo srl","7348"
"IT","TIRRENO POWER S.P.A.","4859"
"IT","TIRRENO POWER S.P.A.","4859"
"IT","TIRRENO POWER S.P.A.","4859"
"IT","TIRRENO POWER S.P.A.","6862"
"IT","TIRRENO POWER S.P.A.","4859"
"IT","TIRRENO POWER S.P.A.","6269"
"IT","TIRRENO POWER S.P.A.","6269"
"IT","TIRRENO POWER S.P.A.","6269"
"IT","Versalis S.p.A","634"
"IT","Versalis S.p.A","634"
"IT","Versalis S.p.A","634"
"IT","versalis spa","7372"
"IT","versalis SpA","7513"
"IT","versalis spa","119234"
"IT","versalis spa","119234"
"IT","versalis SpA","7513"
"IT","versalis spa","7372"
"IT","Voghera Energia S.p.A.","27656"
"IT","Yara Italia S.p.A.","5032"
"IT","ZUCCHERIFICIO DEL MOLISE SPA",
"LT","Alytus DB  ",
"LT","Ateities DB-8 ","40511"
"LT","Danisco sugar Kėdainiai","63"
"LT","Druskininkai DB ",
"LT","Ignalina NPP",
"LT","Jonava DB ",
"LT","Kaunas electric power station ","3"
"LT","Kėdainiai DB ",
"LT","Klaipėda DB  ",
"LT","Klaipėda electric power station ",
"LT","Klaipėdos nafta","40527"
"LT","Lithuanian electric power station ","22"
"LT","Lypkiai DB ",
"LT","Marijampolė DB  ",
"LT","Mažeikiai DB ",
"LT","Mažeikiai electric power station ","18"
"LT","Panevėžys DB-1 ","159204"
"LT","Panevėžys DB-2 ","40488"
"LT","Panevėžys electric power station","40488"
"LT","Petrašiūnai electric power station ",
"LT","Pietinė DB  ",
"LT","SC „Mažeikių nafta“, Installation  No. 001","18"
"LT","SC „Mažeikių nafta“, Installation No. 006","18"
"LT","Utena DB  ","40533"
"LT","Vilnius electric power station No.2 ","24"
"LT","Vilnius electric power station No.3 ","23"
"LT","Visagino energija",
"LU","Twinerg","14381"
"LV","Cesu siltumtikli",
"LV","Daugavpils siltumtikli nr.1","177119"
"LV","Daugavpils siltumtikli nr.2","177119"
"LV","Daugavpils siltumtikli nr.3","177119"
"LV","Fortum Jelgava","181979"
"LV","Jurmalas siltums, Kauguri",
"LV","Latvenergo TEC1","10350"
"LV","Latvenergo TEC1","10350"
"LV","Latvenergo TEC1","10350"
"LV","Latvenergo TEC1","10350"
"LV","Latvenergo TEC2","177120"
"LV","Latvenergo TEC2","177120"
"LV","Liepajas energija","10991"
"LV","Rezeknes siltumtikli","181980"
"LV","Rigas siltums, Imanta","8585"
"LV","Rigas siltums, Imanta","8585"
"LV","Rigas siltums, Zasulauks","191904"
"LV","Rigas siltums, Ziepniekkalns","191905"
"MT","DPS1","14409"
"MT","DPS2","14409"
"MT","DPS3","14409"
"MT","DPS4","14409"
"MT","DPS5","14409"
"MT","DPS6","14409"
"MT","MPS1","14408"
"MT","MPS2","14408"
"MT","MPS3","14408"
"MT","MPS4","14408"
"MT","MPS5","14408"
"NL","Abengoa Bioenergy, 89685","177145"
"NL","Air Products HyCo 4 (Botlekweg), 88784","191942"
"NL","Air Products Nederland BV (Botlek), 89783","5979"
"NL","Air Products Nederland BV (Botlek), 89784","5979"
"NL","Akzo Nobel Chemicals BV (Botlek), 90690","5676"
"NL","Akzo Nobel Chemicals BV (Botlek), 90691","5676"
"NL","Akzo Nobel Chemicals BV (Botlek), 90692","5676"
"NL","Akzo Nobel Chemicals BV (Hengelo), 90127","10586"
"NL","Akzo Nobel Chemicals BV (Hengelo), 90128","10586"
"NL","Akzo Nobel Chemicals BV (Hengelo), 90129","10586"
"NL","Avebe u.a. (Foxhol), 91756","5832"
"NL","Bio Methanol Chemie Nederland (BioMCN), 90736","5751"
"NL","Biomassacentrale Moerdijk, 87528","78381"
"NL","BP Rotterdam Refinery","5729"
"NL","BP Rotterdam Refinery","5729"
"NL","BP Rotterdam Refinery","5729"
"NL","BP Rotterdam Refinery","5729"
"NL","BP Rotterdam Refinery","5729"
"NL","BP Rotterdam Refinery","5729"
"NL","BP Rotterdam Refinery","5729"
"NL","BP Rotterdam Refinery","5729"
"NL","BP Rotterdam Refinery","5729"
"NL","BP Rotterdam Refinery","5729"
"NL","Centrale Gelderland GDF SUEZ Energie Nederland N.V., 88270","10435"
"NL","Centrale Gelderland GDF SUEZ Energie Nederland N.V., 88271","10435"
"NL","Centrale Gelderland GDF SUEZ Energie Nederland N.V., 88272","10435"
"NL","Chemelot Site Permit BV, 89404","10390"
"NL","Chemelot Site Permit BV, 89405","10390"
"NL","Chemelot Site Permit BV, 89406","10390"
"NL","Chemelot Site Permit BV, 89407","10390"
"NL","Chemelot Site Permit BV, 89408","10390"
"NL","Chemelot Site Permit BV, 89409","10390"
"NL","Chemelot Site Permit BV, 89410","10390"
"NL","Chemelot Site Permit BV, 89411","10390"
"NL","Chemelot Site Permit BV, 89412","10390"
"NL","Chemelot Site Permit BV, 89417","10390"
"NL","Chemelot Site Permit BV, 89418","10390"
"NL","Chemelot Site Permit BV, 89422","10390"
"NL","Croda Nederland BV, 90987","5981"
"NL","Delesto BV, 90811","5890"
"NL","Delesto BV, 90812","5890"
"NL","Delesto BV, 90813","5890"
"NL","Delesto BV, 90819","5890"
"NL","Dow Benelux BV (Hoek), 92104","9981"
"NL","Dow Benelux BV (Hoek), 92105","9981"
"NL","Dow Benelux BV (Hoek), 92116","9981"
"NL","Dow Benelux BV (Hoek), 92117","9981"
"NL","Dow Benelux BV (Hoek), 92120","9981"
"NL","Dow Benelux BV (Hoek), 92121","9981"
"NL","Dow Benelux BV (Hoek), 92122","9981"
"NL","Dow Benelux BV (Hoek), 92123","9981"
"NL","Dow Benelux BV (Hoek), 92124","9981"
"NL","Dow Benelux BV (Hoek), 92129","9981"
"NL","Dow Benelux BV (Hoek), 92130","9981"
"NL","Dow Benelux BV (Hoek), 92131","9981"
"NL","Dow Benelux BV (Hoek), 92132","9981"
"NL","Dow Benelux BV (Hoek), 92133","9981"
"NL","Dow Benelux BV (Hoek), 92134","9981"
"NL","Dow Benelux BV (Hoek), 92135","9981"
"NL","Dow Benelux BV (Hoek), 92136","9981"
"NL","Dow Benelux BV (Hoek), 92137","9981"
"NL","Dow Benelux BV (Hoek), 92138","9981"
"NL","Dow Benelux BV (Hoek), 92139","9981"
"NL","Dow Benelux BV (Hoek), 92140","9981"
"NL","Dow Benelux BV (Hoek), 92141","9981"
"NL","Dow Benelux BV (Hoek), 92142","9981"
"NL","Dow Benelux BV (Hoek), 92143","9981"
"NL","Dow Benelux BV (Hoek), 92144","9981"
"NL","Dow Benelux BV (Hoek), 92152","9981"
"NL","Dow Benelux BV (Hoek), 92159","9981"
"NL","Du Pont de Nemours (Ned.) BV, 95373","5741"
"NL","Du Pont de Nemours (Ned.) BV, 95374","5741"
"NL","E.On Benelux NV (Maasvlakte), 91387","6306"
"NL","E.On Benelux NV (Maasvlakte), 91388","6306"
"NL","E.On Benelux NV (Maasvlakte), 91389","6306"
"NL","E.On Benelux NV (Maasvlakte), 91391","6306"
"NL","E.On Benelux NV (RoCa), 90600","6311"
"NL","E.On Benelux NV (RoCa), 90601","6311"
"NL","Elsta B.V. & Co. CV, 90786","6141"
"NL","Elsta B.V. & Co. CV, 90787","6141"
"NL","Elsta B.V. & Co. CV, 90788","6141"
"NL","Enecal Energy VOF, 87555","78342"
"NL","ENECOGEN V.O.F., 89935","177158"
"NL","ENECOGEN V.O.F., 89936","177158"
"NL","EPZ NV (Conventional Operations), 88108","10128"
"NL","Essent bio-energiecentrale Cuijk, 87478","78487"
"NL","Essent Energie Productie BV (Amer), 90265","9537"
"NL","Essent Energie Productie BV (Amer), 90266","9537"
"NL","Essent Energie Productie BV (Clauscentrale), 87998","9295"
"NL","Essent Energie Productie BV (Clauscentrale), 87999","9295"
"NL","Essent Energie Productie BV (Clauscentrale), 88000","9295"
"NL","Essent Energie Productie BV (Clauscentrale), 88001","9295"
"NL","Essent Energie Productie WKC Eindhoven, 87509","121313"
"NL","Essent WKC Bergen op Zoom, 87514","7471"
"NL","Essent WKC Helmond 1+2, 87500","78475"
"NL","Essent WKC Helmond 1+2, 87501","78475"
"NL","Essent WKC 's-Hertogenbosch, 87476",
"NL","Esso Nederland BV (Raffinaderij Rotterdam), 89543","5732"
"NL","Esso Nederland BV (Raffinaderij Rotterdam), 89544","5732"
"NL","Esso Nederland BV (Raffinaderij Rotterdam), 89546","5732"
"NL","Esso Nederland BV (Raffinaderij Rotterdam), 89547","5732"
"NL","Esso Nederland BV (Raffinaderij Rotterdam), 89548","5732"
"NL","Esso Nederland BV (Raffinaderij Rotterdam), 89549","5732"
"NL","Esso Nederland BV (Raffinaderij Rotterdam), 89550","5732"
"NL","Eurogen CV, 87543","6142"
"NL","Eurogen CV, 87544","6142"
"NL","ExxonMobil Chemical Holland BV (RAP), 89532","5733"
"NL","ExxonMobil Chemical Holland BV (RAP), 89533","5733"
"NL","ExxonMobil Chemical Holland BV (ROP van RPI), 88736","37237"
"NL","ExxonMobil Chemical Holland BV (ROP van RPI), 88737","37237"
"NL","FrieslandCampina (Leeuwarden), 90096","11161"
"NL","GDF SUEZ (Centrale Bergum), 89757","11194"
"NL","GDF SUEZ (Centrale Bergum), 89760","11194"
"NL","GDF SUEZ Centrale Harculo, 89638","10641"
"NL","GDF SUEZ Centrale Harculo, 89639","10641"
"NL","GDF Suez Energie Nederland NV Eemscentrale, 87883","5889"
"NL","GDF Suez Energie Nederland NV Eemscentrale, 87884","5889"
"NL","GDF Suez Energie Nederland NV Eemscentrale, 87885","5889"
"NL","GDF Suez Energie Nederland NV Eemscentrale, 87886","5889"
"NL","GDF Suez Energie Nederland NV Eemscentrale, 87887","5889"
"NL","GDF Suez Energie Nederland NV Eemscentrale, 87888","5889"
"NL","Koch HC Partnership BV, 90346","121221"
"NL","Kuwait Petroleum Europoort BV (KPE), 88847","5730"
"NL","Kuwait Petroleum Europoort BV (KPE), 88848","5730"
"NL","Kuwait Petroleum Europoort BV (KPE), 88849","5730"
"NL","Kuwait Petroleum Europoort BV (KPE), 88850","5730"
"NL","Kuwait Petroleum Europoort BV (KPE), 88851","5730"
"NL","Kuwait Petroleum Europoort BV (KPE), 88852","5730"
"NL","Maasstroom Energie CV, 88205","177150"
"NL","Maxima-centrale, 89621","19642"
"NL","Maxima-centrale, 89622","19642"
"NL","Maxima-centrale, 89623","19642"
"NL","Nuon (Kanaalweg), 90757",
"NL","Nuon (Nieuwegein), 90760",
"NL","Nuon HWC Nicolaas Beetsstraat, 90762",
"NL","Nuon HWC Overvecht (Esmoreit), 90512",
"NL","Nuon IJmond 1, 90365","8407"
"NL","Nuon Power Generation BV (Buggenum), 90505","10287"
"NL","Nuon Power Generation BV (Diemen), 90752","8040"
"NL","Nuon Power Generation BV (Diemen), 90753","8040"
"NL","Nuon Power Generation BV (Diemen), 90754","8040"
"NL","Nuon Power Generation BV (Hemweg), 90714","8039"
"NL","Nuon Power Generation BV (Hemweg), 90715","8039"
"NL","Nuon Power Generation BV (Hemweg), 90716","8039"
"NL","Nuon Power Generation BV (Lage Weide), 90284","19760"
"NL","Nuon Power Generation BV (Merwedekanaal), 90280","19759"
"NL","Nuon Power Generation BV (Merwedekanaal), 90281","19759"
"NL","Nuon Power Generation BV (Velsen), 90355","8041"
"NL","Nuon Power Generation BV (Velsen), 90356","8041"
"NL","Reststoffen Energie Centrale (REC), 89352","177149"
"NL","Rijnmond Energie, 88202","19670"
"NL","Rijnmond Energie, 88203","19670"
"NL","SABIC Innovative Plastics BV, 89722","9346"
"NL","Sappi Maastricht BV, 88693","10354"
"NL","Sappi Maastricht BV, 88695","10354"
"NL","Sappi Nijmegen BV, 87831","10442"
"NL","SCA Packaging De Hoop BV, 87390","10443"
"NL","Shell Nederland Chemie BV (Moerdijk), 88928","9340"
"NL","Shell Nederland Chemie BV (Moerdijk), 88929","9340"
"NL","Shell Nederland Chemie BV (Moerdijk), 88930","9340"
"NL","Shell Nederland Chemie BV (Moerdijk), 88931","9340"
"NL","Shell Nederland Raffinaderij BV, 89050","5728"
"NL","Shell Nederland Raffinaderij BV, 89051","5728"
"NL","Shell Nederland Raffinaderij BV, 89052","5728"
"NL","Shell Nederland Raffinaderij BV, 89053","5728"
"NL","Shell Nederland Raffinaderij BV, 89054","5728"
"NL","Shell Nederland Raffinaderij BV, 89055","5728"
"NL","Shell Nederland Raffinaderij BV, 89056","5728"
"NL","Shell Nederland Raffinaderij BV, 89057","5728"
"NL","Shell Nederland Raffinaderij BV, 89075","5728"
"NL","Shell Nederland Raffinaderij BV, 89077","5728"
"NL","Sloe Centrale BV (Vlissingen), 88528","121256"
"NL","Sloe Centrale BV (Vlissingen), 88529","121256"
"NL","Suiker Unie (Dinteloord), 88597","9420"
"NL","Suiker Unie (Dinteloord), 88598","9420"
"NL","Suiker Unie Vierverlaten, 90863","5816"
"NL","Tata Steel IJmuiden BV, 95032","7974"
"NL","Tata Steel IJmuiden BV, 95033","7974"
"NL","Tata Steel IJmuiden BV, 95035","7974"
"NL","Tata Steel IJmuiden BV, 95037","7974"
"NL","Tata Steel IJmuiden BV, 95038","7974"
"NL","Tata Steel IJmuiden BV, 95039","7974"
"NL","YARA Sluiskil BV, 91418","9982"
"NL","YARA Sluiskil BV, 91419","9982"
"NL","Zeeland Refinery N.V., 87291","10003"
"NL","Zeeland Refinery N.V., 87292","10003"
"NL","Zeeland Refinery N.V., 87293","10003"
"NL","Zeeland Refinery N.V., 87294","10003"
"NL","Zeeland Refinery N.V., 87295","10003"
"PL","ANWIL S.A.","21133"
"PL","ArcelorMittal Poland S.A. Oddział w Krakowie","4659"
"PL","ArcelorMittal Poland S.A. Oddział w Zdzieszowicach","5120"
"PL","Arctic Paper Kostrzyn S.A.","553"
"PL","Arctic Paper Kostrzyn S.A.","553"
"PL","Dalkia Łódź S.A. - Elektrociepłownia Zakład EC2","1322"
"PL","Dalkia Łódź S.A. - Elektrociepłownia Zakład EC3","1321"
"PL","Dalkia Łódź S.A. - Elektrociepłownia Zakład EC4","1323"
"PL","Dalkia Poznań ZEC S.A. - Elektrociepłownia EC I Garbary","6963"
"PL","Dalkia Poznań ZEC S.A. - Elektrociepłownia EC II Karolin","6963"
"PL","EDF Kraków S.A.","4644"
"PL","EDF Rybnik S.A.","6461"
"PL","EDF Toruń S.A. - Elektrociepłownia EC 1","49203"
"PL","EDF Wybrzeże S.A. - Elektrociepłownia Gdańska","20208"
"PL","EDF Wybrzeże S.A. - Elektrociepłownia Gdyńska","20209"
"PL","Elana - Energetyka Sp. z o.o. - Elektrociepłownia EC 2","20215"
"PL","Elektrociepłownia ""Będzin"" S.A.","6456"
"PL","Elektrociepłownia ""Zielona Góra"" S.A.","554"
"PL","Elektrociepłownia ""Zielona Góra"" S.A.","554"
"PL","Elektrociepłownia Białystok S.A.","6029"
"PL","Elektrociepłownia Chorzów ""ELCHO"" Sp. z o.o.","6457"
"PL","Elektrociepłownia MEGATEM EC - LUBLIN Sp. z o.o.","20348"
"PL","Elektrociepłownia Nowa Sarzyna Sp. z o.o.","5212"
"PL","Elektrociepłownia Starogard Sp. z o.o.","20265"
"PL","Elektrownia Pątnów II Sp. z o.o.","81484"
"PL","Elektrownia Połaniec S.A. - Grupa GDF SUEZ Energia Polska","6672"
"PL","Elektrownia Skawina S.A.","4646"
"PL","ENEA Wytwarzanie S.A.","4951"
"PL","ENERGA Elektrownie Ostrołęka S.A. - Elektrociepłownia Ostrołęka A","4985"
"PL","ENERGA Elektrownie Ostrołęka S.A. - Elektrownia Ostrołęka B","4985"
"PL","ENERGA Kogeneracja Sp. z o.o. - Elektrociepłownia Elbląg","6839"
"PL","Energetyka Cieplna Opolszczyzny S.A. - Ciepłownia K-173","5106"
"PL","FENICE Poland Sp. z o.o.","5210"
"PL","Fortum Bytom S.A. - Elektrociepłownia Miechowice","6460"
"PL","Fortum Power and Heat Polska Sp. z o.o. - CHP Częstochowa","177296"
"PL","Fortum Power and Heat Polska Sp. z o.o. - Ciepłownia ul. Rejtana","6469"
"PL","Fortum Zabrze S.A.","6460"
"PL","Grupa Azoty S.A.","4675"
"PL","Grupa Azoty Zakłady Azotowe Kędzierzyn S.A.","5119"
"PL","Grupa Azoty Zakłady Azotowe Puławy S.A.","509"
"PL","Grupa Azoty Zakłady Chemiczne ""POLICE"" S.A. - Elektrociepłownia 2","7118"
"PL","Grupa LOTOS S.A. - Elektrociepłownia GL S.A.","6220"
"PL","International Paper – Kwidzyn S.A.","21239"
"PL","Koksownia Przyjaźń S.A.","6475"
"PL","Krajowa Spółka Cukrowa S.A. z siedzibą w Toruniu Oddział Cukrownia Krasnystaw","498"
"PL","Krajowa Spółka Cukrowa S.A. z siedzibą w Toruniu Oddział Cukrownia Łapy","498"
"PL","Michelin Polska S.A.","6841"
"PL","Miejska Energetyka Cieplna Piła Sp. z o.o. ","20191"
"PL","Miejskie Przedsiębiorstwo Energetyki Cieplnej Sp. z o.o. w Białymstoku - Ciepłownia ""Zachód""","6031"
"PL","Miejskie Przedsiębiorstwo Energetyki Cieplnej w Łomży Sp. z o.o.","6033"
"PL","Miejskie Przedsiębiorstwo Energetyki Cieplnej w Przemyślu Sp. z o.o.","5227"
"PL","Mondi Świecie S.A.","21752"
"PL","PCC Rokita S.A. - Elektrociepłownia PCC Rokita S.A.","21042"
"PL","PGE Górnictwo i Energetyka Konwencjonalna S.A. - Oddział Elektrociepłownia Zgierz - EC III","20237"
"PL","PGE Górnictwo i Energetyka Konwencjonalna S.A.- Oddział Elektociepłownia Gorzów","81486"
"PL","PGE Górnictwo i Energetyka Konwencjonalna S.A.- Oddział Elektociepłownia Gorzów","81486"
"PL","PGE Górnictwo i Energetyka Konwencjonalna S.A.- Oddział Elektrociepłownia Kielce","6671"
"PL","PGE Górnictwo i Energetyka Konwencjonalna S.A.- Oddział Elektrociepłownia Lublin Wrotków","500"
"PL","PGE Górnictwo i Energetyka Konwencjonalna S.A.- Oddział Elektrociepłownia Lublin Wrotków","500"
"PL","PGE Górnictwo i Energetyka Konwencjonalna S.A.- Oddział Elektrociepłownia Rzeszów","5213"
"PL","PGE Górnictwo i Energetyka Konwencjonalna S.A.- Oddział Elektrociepłownia Rzeszów","5213"
"PL","PGE Górnictwo i Energetyka Konwencjonalna S.A.- Oddział Elektrownia Bełchatów","1298"
"PL","PGE Górnictwo i Energetyka Konwencjonalna S.A.- Oddział Elektrownia Opole","5102"
"PL","PGE Górnictwo i Energetyka Konwencjonalna S.A.- Oddział Elektrownia Turów","198"
"PL","PGE Górnictwo i Energetyka Konwencjonalna S.A.- Oddział Zespół Elektrociepłowni Bydgoszcz - Elektrociepłownia Bydgoszcz I","20253"
"PL","PGE Górnictwo i Energetyka Konwencjonalna S.A.- Oddział Zespół Elektrociepłowni Bydgoszcz - Elektrociepłownia Bydgoszcz II","20245"
"PL","PGE Górnictwo i Energetyka Konwencjonalna S.A.- Oddział Zespół Elektrociepłowni Bydgoszcz - Elektrociepłownia Bydgoszcz III",
"PL","PGE Górnictwo i Energetyka Konwencjonalna S.A.- Oddział Zespół Elektrowni Dolna Odra - Elektrownia Dolna Odra","7121"
"PL","PGE Górnictwo i Energetyka Konwencjonalna S.A.- Oddział Zespół Elektrowni Dolna Odra - Elektrownia Pomorzany","7120"
"PL","PGE Górnictwo i Energetyka Konwencjonalna S.A.- Oddział Zespół Elektrowni Dolna Odra - Elektrownia Szczecin","7119"
"PL","PGNiG TERMIKA S.A. - Ciepłownia Kawęczyn","4976"
"PL","PGNiG TERMIKA S.A. - Ciepłownia Wola","4975"
"PL","PGNiG TERMIKA S.A. - Elektrociepłownia Siekierki","4978"
"PL","PGNiG TERMIKA S.A. - Elektrociepłownia Żerań",
"PL","Polski Koncern Naftowy ORLEN S.A. - Elektrociepłownia","20177"
"PL","Przesiębiorstwo Energetyki Cieplnej - Gliwice Sp. z o.o.","20224"
"PL","Soda Polska Ciech S.A. - Elektrociepłownia Inowrocław","21118"
"PL","Soda Polska Ciech S.A. - Elektrociepłownia Janikowo","21119"
"PL","Spółka Energetyczna ""Jastrzębie"" S.A. - Elektrociepłownia ""Zofiówka""","6515"
"PL","Spółka Energetyczna „Jastrzębie” S.A. - Elektrociepłownia ""Moszczenica""","6516"
"PL","Stora Enso Poland S.A. - Elektrociepłownia","4971"
"PL","Synthos Dwory 7 spółka z ograniczoną odpowiedzialnością spółka komandytowo-akcyjna","21091"
"PL","Szczecińska Energetyka Cieplna Sp. z o.o. - Ciepłownia Rejonowa Benesza","7116"
"PL","TAURON Ciepło S.A. - Zakład Wytwarzania Katowice ","6498"
"PL","TAURON Ciepło S.A. - Zakład Wytwarzania Nowa","20195"
"PL","TAURON Ciepło S.A. - Zakład Wytwarzania Tychy","6459"
"PL","TAURON Wytwarzanie S. A. – Oddział Elektrownia Siersza w Trzebini","4663"
"PL","TAURON Wytwarzanie S. A. – Oddział Zespół Elektrociepłowni Bielsko-Biała w Bielsku-Białej - Elektrociepłownia Bielsko-Północ EC2","6496"
"PL","TAURON Wytwarzanie S.A. – Oddział Elektrownia Blachownia w Kędzierzynie-Koźlu","5105"
"PL","TAURON Wytwarzanie S.A. – Oddział Elektrownia Halemba w Rudzie Śląskiej","6491"
"PL","TAURON Wytwarzanie S.A. – Oddział Elektrownia Jaworzno III w Jaworznie – Elektrownia II","6493"
"PL","TAURON Wytwarzanie S.A. – Oddział Elektrownia Jaworzno III w Jaworznie – Elektrownia III","6497"
"PL","TAURON Wytwarzanie S.A. – Oddział Elektrownia Łagisza w Będzinie","6492"
"PL","TAURON Wytwarzanie S.A. – Oddział Elektrownia Łaziska w Łaziskach Górnych","6494"
"PL","TAURON Wytwarzanie S.A. – Oddział Elektrownia Stalowa Wola w Stalowej Woli","5214"
"PL","TAURON Wytwarzanie S.A. – Oddział Zespół Elektrociepłowni Bielsko-Biała w Bielsku-Białej - Elektrociepłownia Bielsko-Biała EC1","6495"
"PL","Wojewódzkie Przedsiębiorstwo Energetyki Cieplnej w Legnicy S.A. - Centralna Ciepłownia w Legnicy","224"
"PL","Wojewódzkie Przedsiębiorstwo Energetyki Cieplnej w Legnicy S.A. - Centralna Ciepłownia w Lubinie",
"PL","Zakład Elektroenergetyczny H. Cz. ELSEN S.A. - Elektrociepłownia EC I ","6483"
"PL","Zakład Elektroenergetyczny H. Cz. ELSEN S.A. - Elektrociepłownia EC II ","6483"
"PL","ZE PAK S.A. Elektrownia Adamów","6993"
"PL","ZE PAK S.A. Elektrownia Konin","6994"
"PL","ZE PAK S.A. Elektrownia Pątnów I","6995"
"PL","Zespół Elektrociepłowni Wrocławskich KOGENERACJA S.A. - Elektrociepłownia Czechnica","234"
"PL","Zespół Elektrociepłowni Wrocławskich KOGENERACJA S.A. - Elektrociepłownia Wrocław","235"
"PT","CCC Tapada do Outeiro (Chaminé 1)","5403"
"PT","CCC Tapada do Outeiro (Chaminé 2)","5403"
"PT","CCC Tapada do Outeiro (Chaminé 3)","5403"
"PT","Central Cogeração FISIGEN (Chaminé 1)","177453"
"PT","Central de Cogeração da Gás Natural - SPCG","133926"
"PT","Central Termica Carregado (Chaminé 1)","5483"
"PT","Central Termica Carregado (Chaminé 2)","5483"
"PT","Central Termica Carregado (Chaminé 3)","5483"
"PT","Central Termica Ribatejo (Chaminé 1)","5531"
"PT","Central Termica Ribatejo (Chaminé 2)","5531"
"PT","Central Termica Ribatejo (Chaminé 3)","5531"
"PT","Central Termica Setúbal (Chaminé 1)","5482"
"PT","Central Termica Setúbal (Chaminé 2)","5482"
"PT","Central Termica Sines - 7a","5485"
"PT","Central Termica Sines - 7b","5485"
"PT","Central Termoeléctrica Biomassa Figueira Foz","133882"
